date,beta,close,volume,open
2024-11-21,1.73,4.7,54960000.0,4.58
2024-11-20,1.73,4.65,92290000.0,4.41
2024-11-19,1.73,4.63,81560000.0,4.745
2024-11-18,1.73,4.67,47960000.0,4.605
2024-11-15,1.73,4.49,46290000.0,4.44
2024-11-14,1.73,4.43,39880000.0,4.57
2024-11-13,1.73,4.61,45110000.0,4.66
2024-11-12,1.73,4.58,86700000.0,4.88
2024-11-11,1.73,5.06,51270000.0,5.18
2024-11-08,1.73,5.09,57890000.0,5.16
2024-11-07,1.73,5.31,56500000.0,5.23
2024-11-06,1.73,5.0,81290000.0,5.0
2024-11-05,1.73,5.28,32009999.999999996,5.28
2024-11-04,1.73,5.14,36750000.0,5.13
2024-11-01,1.73,5.1,43950000.0,5.14
2024-10-31,1.73,5.1,50280000.0,5.3
2024-10-30,1.73,5.35,57420000.0,5.44
2024-10-29,1.73,5.6,64410000.0,5.9
2024-10-28,1.73,5.81,109990000.0,5.38
2024-10-25,1.73,5.26,67920000.0,5.06
2024-10-24,1.73,4.98,49330000.0,5.15
2024-10-23,1.73,5.19,36170000.0,5.22
2024-10-22,1.73,5.23,38290000.0,5.16
2024-10-21,1.73,5.14,35260000.0,5.09
2024-10-18,1.73,5.22,66970000.0,5.46
2024-10-17,1.73,5.15,74650000.0,5.36
2024-10-16,1.73,5.51,46930000.0,5.66
2024-10-15,1.73,5.62,67590000.0,5.61
2024-10-14,1.73,5.79,80930000.0,6.06
2024-10-11,1.73,6.24,42900000.0,6.06
2024-10-10,1.73,6.22,47900000.0,6.23
2024-10-09,1.73,6.29,70070000.0,6.08
2024-10-08,1.73,6.24,82360000.0,6.26
2024-10-07,1.73,6.79,78410000.0,6.81
2024-10-04,1.73,6.77,92200000.0,6.72
2024-10-03,1.73,6.7,99140000.0,6.86
2024-10-02,1.73,7.21,135600000.0,7.24
2024-10-01,1.73,7.03,146970000.0,6.9
2024-09-30,1.73,6.68,214410000.0,7.7
2024-09-27,1.73,6.52,180980000.0,6.01
2024-09-26,1.73,5.78,139470000.0,6.0
2024-09-25,1.73,5.65,72690000.0,5.7
2024-09-24,1.73,5.94,116350000.0,5.76
2024-09-23,1.73,5.32,66290000.00000001,5.2
2024-09-20,1.73,5.28,53490000.0,5.34
2024-09-19,1.73,5.4,93010000.0,5.25
2024-09-18,1.73,5.02,65050000.0,5.45
2024-09-17,1.73,5.41,41730000.0,5.45
2024-09-16,1.73,5.4,37580000.0,5.54
2024-09-13,1.73,5.55,64290000.00000001,5.22
2024-09-12,1.73,5.28,71030000.0,5.54
2024-09-11,1.73,5.6,51390000.0,5.51
2024-09-10,1.73,5.48,58600000.0,5.43
2024-09-09,1.73,5.57,125460000.0,4.88
2024-09-06,1.73,5.02,105250000.0,4.94
2024-09-05,1.73,4.85,110270000.0,4.41
2024-09-04,1.73,4.24,49160000.0,4.23
2024-09-03,1.73,4.15,52930000.0,3.98
2024-08-30,1.73,4.04,65989999.99999999,4.19
2024-08-29,1.73,3.94,45250000.0,3.83
2024-08-28,1.73,3.7,62880000.0,3.96
2024-08-27,1.73,4.0,24650000.0,4.075
2024-08-26,1.73,4.03,25780000.0,4.06
2024-08-23,1.73,4.08,25910000.0,4.03
2024-08-22,1.73,3.99,25830000.0,4.01
2024-08-21,1.73,3.99,25740000.0,3.93
2024-08-20,1.73,3.85,43920000.0,4.12
2024-08-19,1.73,4.07,23460000.0,4.03
2024-08-16,1.73,3.95,28730000.0,3.84
2024-08-15,1.73,3.83,28520000.0,3.79
2024-08-14,1.73,3.72,37690000.0,3.915
2024-08-13,1.73,3.89,29580000.0,3.77
2024-08-12,1.73,3.76,20650000.0,3.8
2024-08-09,1.73,3.78,25870000.0,3.8
2024-08-08,1.73,3.82,35670000.0,3.73
2024-08-07,1.73,3.67,33490000.000000004,3.81
2024-08-06,1.73,3.77,37780000.0,3.9
2024-08-05,1.73,3.89,53240000.0,3.74
2024-08-02,1.73,4.05,39940000.0,3.95
2024-08-01,1.73,4.06,88260000.0,4.45
2024-07-31,1.73,4.44,33549999.999999996,4.5
2024-07-30,1.73,4.42,41980000.0,4.34
2024-07-29,1.73,4.39,33920000.0,4.44
2024-07-26,1.73,4.43,32100000.0,4.31
2024-07-25,1.73,4.27,40110000.0,4.39
2024-07-24,1.73,4.3,43270000.0,4.39
2024-07-23,1.73,4.48,37500000.0,4.58
2024-07-22,1.73,4.69,34130000.0,4.63
2024-07-19,1.73,4.46,22400000.0,4.51
2024-07-18,1.73,4.54,36330000.0,4.63
2024-07-17,1.73,4.59,54980000.0,4.83
2024-07-16,1.73,4.9,50000000.0,4.62
2024-07-15,1.73,4.63,58500000.0,4.81
2024-07-12,1.73,4.87,51800000.0,4.71
2024-07-11,1.73,4.68,56420000.0,4.79
2024-07-10,1.73,4.62,43460000.0,4.51
2024-07-09,1.73,4.5,27020000.0,4.47
2024-07-08,1.73,4.46,39270000.0,4.54
2024-07-05,1.73,4.62,61600000.0,4.725
2024-07-03,1.73,4.87,72460000.0,4.59
2024-07-02,1.73,4.53,35410000.0,4.45
2024-07-01,1.73,4.44,55630000.0,4.35
2024-06-28,1.73,4.16,47670000.0,4.35
2024-06-27,1.73,4.39,37310000.0,4.57
2024-06-26,1.73,4.64,53250000.0,4.38
2024-06-25,1.73,4.37,23320000.0,4.4
2024-06-24,1.73,4.44,28750000.0,4.3
2024-06-21,1.73,4.3,22040000.0,4.31
2024-06-20,1.73,4.33,28740000.0,4.37
2024-06-18,1.73,4.43,28880000.0,4.355
2024-06-17,1.73,4.43,31750000.0,4.32
2024-06-14,1.73,4.33,23560000.0,4.36
2024-06-13,1.73,4.41,27310000.0,4.47
2024-06-12,1.73,4.45,62310000.0,4.47
2024-06-11,1.73,4.46,66200000.0,4.79
2024-06-10,1.73,4.72,38320000.0,4.82
2024-06-07,1.73,4.83,34660000.0,4.82
2024-06-06,1.73,4.91,84450000.0,4.95
2024-06-05,1.73,5.27,49660000.0,5.33
2024-06-04,1.73,5.21,29400000.0,5.31
2024-06-03,1.73,5.34,53570000.0,5.54
2024-05-31,1.73,5.39,63180000.0,5.27
2024-05-30,1.73,5.4,69440000.0,4.95
2024-05-29,1.73,4.93,37710000.0,4.82
2024-05-28,1.73,4.9,46520000.0,4.97
2024-05-24,1.73,4.83,32330000.0,4.81
2024-05-23,1.73,4.8,79110000.0,5.12
2024-05-22,1.73,5.24,36740000.0,5.26
2024-05-21,1.73,5.25,75040000.0,5.19
2024-05-20,1.73,5.22,47710000.0,5.25
2024-05-17,1.73,5.28,58710000.0,5.28
2024-05-16,1.73,5.26,41790000.0,5.37
2024-05-15,1.73,5.33,112030000.0,6.0
2024-05-14,1.73,5.79,80660000.0,5.51
2024-05-13,1.73,5.41,76620000.0,5.2
2024-05-10,1.73,5.07,49020000.0,5.28
2024-05-09,1.73,5.33,34680000.0,5.37
2024-05-08,1.73,5.22,54910000.0,5.25
2024-05-07,1.73,5.51,43750000.0,5.54
2024-05-06,1.73,5.69,75630000.0,5.75
2024-05-03,1.73,5.57,54700000.0,5.525
2024-05-02,1.73,5.59,99530000.0,5.61
2024-05-01,1.73,5.27,148040000.0,4.76
2024-04-30,1.73,4.72,52940000.0,4.7
2024-04-29,1.73,4.6,56380000.0,4.67
2024-04-26,1.73,4.49,59260000.0,4.43
2024-04-25,1.73,4.13,25890000.0,4.05
2024-04-24,1.73,4.15,34560000.0,4.15
2024-04-23,1.73,4.01,41990000.0,3.99
2024-04-22,1.73,4.0,60180000.0,3.68
2024-04-19,1.73,3.8,35880000.0,3.86
2024-04-18,1.73,4.0,38390000.0,3.9
2024-04-17,1.73,3.91,38770000.0,3.865
2024-04-16,1.73,3.81,42220000.0,3.75
2024-04-15,1.73,3.89,70660000.0,4.19
2024-04-12,1.73,4.11,74930000.0,4.35
2024-04-11,1.73,4.46,39040000.0,4.6
2024-04-10,1.73,4.59,32570000.0,4.58
2024-04-09,1.73,4.71,76670000.0,4.43
2024-04-08,1.73,4.37,47450000.0,4.41
2024-04-05,1.73,4.39,43080000.0,4.5
2024-04-04,1.73,4.5,53860000.0,4.55
2024-04-03,1.73,4.49,33080000.0,4.46
2024-04-02,1.73,4.54,38930000.0,4.47
2024-04-01,1.73,4.64,42630000.0,4.63
2024-03-28,1.73,4.5,55940000.0,4.68
2024-03-27,1.73,4.67,85350000.0,4.63
2024-03-26,1.73,4.78,83740000.0,4.9
2024-03-25,1.73,4.91,56420000.0,4.92
2024-03-22,1.73,4.89,43660000.0,4.93
2024-03-21,1.73,5.0,46800000.0,5.06
2024-03-20,1.73,5.1,59390000.0,5.11
2024-03-19,1.73,5.19,77040000.0,5.485
2024-03-18,1.73,5.54,48580000.0,5.83
2024-03-15,1.73,5.58,33810000.0,5.71
2024-03-14,1.73,5.58,42680000.0,5.82
2024-03-13,1.73,5.92,42660000.0,6.08
2024-03-12,1.73,6.19,38390000.0,6.19
2024-03-11,1.73,6.1,64030000.0,5.92
2024-03-08,1.73,5.8,39080000.0,5.78
2024-03-07,1.73,5.77,46370000.0,5.665
2024-03-06,1.73,5.77,77700000.0,5.39
2024-03-05,1.73,5.48,94780000.0,5.17
2024-03-04,1.73,5.33,94280000.0,5.58
2024-03-01,1.73,5.78,39580000.0,5.73
2024-02-29,1.73,5.75,63190000.0,5.56
2024-02-28,1.73,5.43,58390000.0,5.6
2024-02-27,1.73,5.78,53720000.0,5.81
2024-02-26,1.73,5.65,60300000.0,5.54
2024-02-23,1.73,5.4,75140000.0,5.67
2024-02-22,1.73,5.85,49540000.0,5.97
2024-02-21,1.73,5.97,33910000.0,6.02
2024-02-20,1.73,5.96,39770000.0,5.93
2024-02-16,1.73,6.14,41550000.0,6.24
2024-02-15,1.73,6.09,54080000.0,6.05
2024-02-14,1.73,6.0,41180000.0,5.88
2024-02-13,1.73,5.7,52050000.0,5.86
2024-02-12,1.73,6.08,43670000.0,5.91
2024-02-09,1.73,5.93,25560000.0,5.84
2024-02-08,1.73,5.82,32060000.000000004,5.82
2024-02-07,1.73,5.86,42820000.0,5.81
2024-02-06,1.73,6.03,88350000.0,5.68
2024-02-05,1.73,5.38,45420000.0,5.48
2024-02-02,1.73,5.54,56920000.0,5.56
2024-02-01,1.73,5.71,51430000.0,5.73
2024-01-31,1.73,5.62,75800000.0,5.69
2024-01-30,1.73,5.79,66440000.0,6.01
2024-01-29,1.73,6.14,40120000.0,6.08
2024-01-26,1.73,6.14,39440000.0,6.0
2024-01-25,1.73,6.04,59220000.0,5.91
2024-01-24,1.73,6.07,76000000.0,6.5
2024-01-23,1.73,6.21,119010000.0,6.4
2024-01-22,1.73,5.98,74310000.0,5.83
2024-01-19,1.73,6.06,82430000.0,6.16
2024-01-18,1.73,6.28,71540000.0,6.5
2024-01-17,1.73,6.3,63010000.0,6.21
2024-01-16,1.73,6.55,121080000.0,7.04
2024-01-12,1.73,7.17,49030000.0,7.26
2024-01-11,1.73,7.4,52390000.0,7.57
2024-01-10,1.73,7.41,54570000.0,7.53
2024-01-09,1.73,7.56,70100000.0,7.8
2024-01-08,1.73,7.93,49930000.0,7.86
2024-01-05,1.73,8.06,40830000.0,8.16
2024-01-04,1.73,8.27,38410000.0,8.33
2024-01-03,1.73,8.5,58660000.0,8.12
2024-01-02,1.73,8.42,81640000.0,8.93
2023-12-29,1.73,9.07,74910000.0,9.43
2023-12-28,1.73,9.43,91990000.0,9.16
2023-12-27,1.73,9.1,100000000.0,9.26
2023-12-26,1.73,9.33,130930000.0,8.77
2023-12-22,1.73,8.42,56080000.0,8.1
2023-12-21,1.73,8.29,48970000.0,8.15
2023-12-20,1.73,7.92,105320000.0,8.63
2023-12-19,1.73,8.82,88660000.0,8.515
2023-12-18,1.73,8.35,131949999.99999999,8.59
2023-12-15,1.73,7.98,71380000.0,8.02
2023-12-14,1.73,7.86,94110000.0,7.47
2023-12-13,1.73,7.43,57470000.0,7.17
2023-12-12,1.73,7.27,59010000.0,7.59
2023-12-11,1.73,7.68,39420000.0,7.49
2023-12-08,1.73,7.38,42790000.0,7.365
2023-12-07,1.73,7.49,63210000.0,7.85
2023-12-06,1.73,7.75,118990000.0,7.65
2023-12-05,1.73,7.43,89840000.0,7.59
2023-12-04,1.73,7.32,53720000.0,7.14
2023-12-01,1.73,7.15,46780000.0,7.14
2023-11-30,1.73,7.27,45950000.0,7.25
2023-11-29,1.73,7.18,47710000.0,7.29
2023-11-28,1.73,7.21,47840000.0,7.2
2023-11-27,1.73,7.19,33860000.0,7.31
2023-11-24,1.73,7.4,22880000.0,7.4
2023-11-22,1.73,7.47,22090000.0,7.58
2023-11-21,1.73,7.51,35700000.0,7.62
2023-11-20,1.73,7.8,62070000.0,7.68
2023-11-17,1.73,7.39,26850000.0,7.4
2023-11-16,1.73,7.4,68800000.0,7.58
2023-11-15,1.73,7.94,55970000.0,7.64
2023-11-14,1.73,7.58,43380000.0,7.36
2023-11-13,1.73,7.22,34210000.0,7.27
2023-11-10,1.73,7.24,39950000.0,7.61
2023-11-09,1.73,7.47,36130000.0,7.82
2023-11-08,1.73,7.92,37960000.0,7.81
2023-11-07,1.73,7.89,25230000.0,7.88
2023-11-06,1.73,7.97,43860000.0,8.45
2023-11-03,1.73,8.23,56110000.0,8.01
2023-11-02,1.73,7.79,43630000.0,7.72
2023-11-01,1.73,7.45,33340000.000000004,7.31
2023-10-31,1.73,7.3,29680000.0,7.34
2023-10-30,1.73,7.52,25730000.0,7.56
2023-10-27,1.73,7.44,33770000.0,7.78
2023-10-26,1.73,7.63,27280000.0,7.62
2023-10-25,1.73,7.6,28410000.0,7.82
2023-10-24,1.73,8.09,42840000.0,7.56
2023-10-23,1.73,7.59,33549999.999999996,7.49
2023-10-20,1.73,7.58,31790000.0,7.52
2023-10-19,1.73,7.69,39610000.0,7.76
2023-10-18,1.73,7.91,51400000.0,8.53
2023-10-17,1.73,8.53,18390000.0,8.33
2023-10-16,1.73,8.52,24550000.0,8.37
2023-10-13,1.73,8.47,28410000.0,8.4
2023-10-12,1.73,8.44,37140000.0,8.88
2023-10-11,1.73,8.97,34030000.0,8.95
2023-10-10,1.73,8.83,42390000.0,8.35
2023-10-09,1.73,8.34,39700000.0,8.51
2023-10-06,1.73,8.72,23340000.0,8.49
2023-10-05,1.73,8.66,21930000.0,8.67
2023-10-04,1.73,8.83,28060000.0,8.51
2023-10-03,1.73,8.61,27190000.0,8.55
2023-10-02,1.73,8.79,38390000.0,8.9
2023-09-29,1.73,9.04,40990000.0,9.11
2023-09-28,1.73,8.91,55090000.0,8.37
2023-09-27,1.73,8.46,24090000.0,8.38
2023-09-26,1.73,8.41,42480000.0,8.15
2023-09-25,1.73,8.35,56330000.0,8.07
2023-09-22,1.73,8.53,36250000.0,8.74
2023-09-21,1.73,8.45,49440000.0,8.45
2023-09-20,1.73,8.82,122780000.0,8.76
2023-09-19,1.73,8.55,215940000.0,9.54
2023-09-18,1.73,10.31,22620000.0,10.37
2023-09-15,1.73,10.43,40110000.0,10.53
2023-09-14,1.73,10.38,26480000.0,10.15
2023-09-13,1.73,10.07,36890000.0,10.2
2023-09-12,1.73,10.57,38300000.0,10.23
2023-09-11,1.73,10.33,31150000.0,10.39
2023-09-08,1.73,10.04,26240000.0,10.06
2023-09-07,1.73,10.08,44600000.0,10.17
2023-09-06,1.73,10.58,31430000.0,10.71
2023-09-05,1.73,10.81,37910000.0,10.73
2023-09-01,1.73,11.0,77060000.0,10.53
2023-08-31,1.73,10.27,51090000.0,10.73
2023-08-30,1.73,10.67,46270000.0,10.43
2023-08-29,1.73,10.89,124330000.0,10.3
2023-08-28,1.73,11.02,41940000.0,11.05
2023-08-25,1.73,10.83,31670000.0,10.58
2023-08-24,1.73,10.64,27130000.0,10.96
2023-08-23,1.73,10.84,30410000.0,10.56
2023-08-22,1.73,10.79,43690000.0,11.29
2023-08-21,1.73,10.95,54080000.0,10.73
2023-08-18,1.73,10.67,68530000.0,10.95
2023-08-17,1.73,11.5,73320000.0,11.91
2023-08-16,1.73,11.4,59480000.0,11.18
2023-08-15,1.73,11.83,71430000.0,12.26
2023-08-14,1.73,12.52,67400000.0,12.4
2023-08-11,1.73,12.9,54700000.0,12.77
2023-08-10,1.73,13.25,55640000.0,13.61
2023-08-09,1.73,13.46,57710000.0,13.945
2023-08-08,1.73,14.07,63080000.0,13.95
2023-08-07,1.73,14.82,53770000.0,15.02
2023-08-04,1.73,14.72,85230000.0,15.86
2023-08-03,1.73,15.46,86720000.0,14.68
2023-08-02,1.73,14.57,79550000.0,13.8
2023-08-01,1.73,14.63,90100000.0,14.86
2023-07-31,1.73,15.3,117340000.0,15.12
2023-07-28,1.73,14.74,115320000.0,13.8
2023-07-27,1.73,13.24,103660000.0,13.86
2023-07-26,1.73,13.17,137040000.0,12.4
2023-07-25,1.73,11.91,102990000.0,12.34
2023-07-24,1.73,11.73,108760000.0,10.905
2023-07-21,1.73,10.58,33090000.000000004,10.5
2023-07-20,1.73,10.32,34680000.0,10.47
2023-07-19,1.73,10.64,51790000.0,10.58
2023-07-18,1.73,10.42,35150000.0,10.73
2023-07-17,1.73,10.56,28850000.0,10.3
2023-07-14,1.73,10.54,40230000.0,10.67
2023-07-13,1.73,10.76,60020000.0,11.24
2023-07-12,1.73,11.16,61270000.0,11.02
2023-07-11,1.73,10.81,69550000.0,10.96
2023-07-10,1.73,10.78,84530000.0,9.97
2023-07-07,1.73,9.99,51010000.0,9.75
2023-07-06,1.73,9.56,53280000.0,9.97
2023-07-05,1.73,10.22,62900000.0,10.01
2023-07-03,1.73,10.03,68990000.0,10.15
2023-06-30,1.73,9.69,63470000.0,9.63
2023-06-29,1.73,9.39,38590000.0,9.4
2023-06-28,1.73,9.52,44830000.0,9.4
2023-06-27,1.73,9.34,73610000.0,8.72
2023-06-26,1.73,8.4,33680000.0,8.53
2023-06-23,1.73,8.43,41940000.0,8.62
2023-06-22,1.73,8.92,28910000.0,9.03
2023-06-21,1.73,9.07,66269999.99999999,9.54
2023-06-20,1.73,9.35,52870000.0,9.17
2023-06-16,1.73,9.4,81400000.0,10.15
2023-06-15,1.73,9.79,97120000.0,9.1
2023-06-14,1.73,9.05,60870000.0,9.07
2023-06-13,1.73,8.89,81690000.0,8.73
2023-06-12,1.73,8.4,100940000.0,8.09
2023-06-09,1.73,7.73,140270000.0,7.84
2023-06-08,1.73,7.79,64410000.0,7.8
2023-06-07,1.73,7.76,47290000.0,7.8
2023-06-06,1.73,7.88,79000000.0,7.66
2023-06-05,1.73,7.67,43190000.0,7.66
2023-06-02,1.73,7.56,62510000.0,7.84
2023-06-01,1.73,7.54,74200000.0,7.24
2023-05-31,1.73,7.53,89230000.0,7.44
2023-05-30,1.73,7.41,63370000.0,7.8
2023-05-26,1.73,7.7,43110000.0,7.74
2023-05-25,1.73,7.54,48700000.0,7.855
2023-05-24,1.73,7.92,84700000.0,8.14
2023-05-23,1.73,8.75,38540000.0,8.64
2023-05-22,1.73,8.79,73550000.0,8.25
2023-05-19,1.73,8.07,41570000.0,7.9
2023-05-18,1.73,7.82,46480000.0,7.94
2023-05-17,1.73,8.03,33409999.999999996,7.82
2023-05-16,1.73,7.91,33820000.0,8.1
2023-05-15,1.73,8.25,35600000.0,8.06
2023-05-12,1.73,7.95,42110000.0,8.265
2023-05-11,1.73,8.45,48360000.0,8.145
2023-05-10,1.73,8.13,47370000.0,8.2
2023-05-09,1.73,8.16,24850000.0,7.93
2023-05-08,1.73,8.27,31000000.0,8.27
2023-05-05,1.73,8.15,34720000.0,8.14
2023-05-04,1.73,8.06,50560000.0,7.75
2023-05-03,1.73,7.64,39780000.0,7.43
2023-05-02,1.73,7.45,53990000.0,7.65
2023-05-01,1.73,7.81,39620000.0,7.83
2023-04-28,1.73,7.87,39090000.0,7.88
2023-04-27,1.73,7.97,36940000.0,7.7
2023-04-26,1.73,7.68,56070000.0,8.09
2023-04-25,1.73,7.9,88510000.0,8.16
2023-04-24,1.73,8.29,29840000.0,8.38
2023-04-21,1.73,8.33,34190000.0,8.3
2023-04-20,1.73,8.28,59580000.0,8.54
2023-04-19,1.73,8.79,60660000.0,9.16
2023-04-18,1.73,9.47,26810000.0,9.78
2023-04-17,1.73,9.83,48550000.0,9.54
2023-04-14,1.73,9.27,30950000.0,9.07
2023-04-13,1.73,9.1,25070000.0,9.21
2023-04-12,1.73,9.01,48110000.0,9.56
2023-04-11,1.73,9.52,44750000.0,9.19
2023-04-10,1.73,9.05,26230000.0,8.86
2023-04-06,1.73,9.01,23020000.0,8.94
2023-04-05,1.73,8.96,33810000.0,9.19
2023-04-04,1.73,9.21,53380000.0,9.615
2023-04-03,1.73,9.8,56530000.0,10.41
2023-03-31,1.73,10.51,35910000.0,10.31
2023-03-30,1.73,10.46,66080000.0,10.0
2023-03-29,1.73,9.83,56380000.0,9.3
2023-03-28,1.73,9.2,31340000.0,9.15
2023-03-27,1.73,8.93,20450000.0,9.03
2023-03-24,1.73,9.07,28720000.0,9.22
2023-03-23,1.73,9.27,30130000.0,9.35
2023-03-22,1.73,9.09,36810000.0,9.5
2023-03-21,1.73,9.27,52340000.0,8.96
2023-03-20,1.73,8.75,56190000.0,8.1
2023-03-17,1.73,8.26,38370000.0,8.54
2023-03-16,1.73,8.5,27760000.0,8.13
2023-03-15,1.73,8.25,40280000.0,8.21
2023-03-14,1.73,8.42,36780000.0,8.51
2023-03-13,1.73,8.55,43880000.0,8.35
2023-03-10,1.73,8.51,46630000.0,8.78
2023-03-09,1.73,8.79,48890000.0,9.01
2023-03-08,1.73,9.18,39710000.0,8.865
2023-03-07,1.73,8.97,45080000.0,9.19
2023-03-06,1.73,9.31,35310000.0,9.5
2023-03-03,1.73,9.57,60780000.0,8.97
2023-03-02,1.73,9.09,73360000.0,8.5
2023-03-01,1.73,8.83,82170000.0,9.335
2023-02-28,1.73,9.39,53310000.0,9.2
2023-02-27,1.73,9.33,42360000.0,9.53
2023-02-24,1.73,9.3,56810000.0,9.51
2023-02-23,1.73,9.79,50260000.0,10.39
2023-02-22,1.73,10.18,34100000.0,10.01
2023-02-21,1.73,10.03,35050000.0,10.05
2023-02-17,1.73,10.19,37470000.0,10.1
2023-02-16,1.73,10.19,38650000.0,10.46
2023-02-15,1.73,10.5,35930000.0,10.09
2023-02-14,1.73,10.31,38030000.0,10.19
2023-02-13,1.73,10.31,30820000.0,10.47
2023-02-10,1.73,10.31,38380000.0,10.25
2023-02-09,1.73,10.47,40470000.0,10.97
2023-02-08,1.73,10.65,28370000.0,10.75
2023-02-07,1.73,10.92,35350000.0,11.0
2023-02-06,1.73,10.93,45480000.0,10.95
2023-02-03,1.73,11.19,55800000.0,11.65
2023-02-02,1.73,11.96,68870000.0,12.12
2023-02-01,1.73,12.1,65910000.0,12.24
2023-01-31,1.73,12.07,45860000.0,11.91
2023-01-30,1.73,12.02,54970000.0,12.43
2023-01-27,1.73,12.71,69730000.0,12.145
2023-01-26,1.73,12.17,51640000.0,12.43
2023-01-25,1.73,11.63,26350000.0,11.46
2023-01-24,1.73,11.68,37480000.0,13.21
2023-01-23,1.73,12.06,64030000.0,11.28
2023-01-20,1.73,11.07,39010000.0,10.95
2023-01-19,1.73,10.77,33640000.0,10.88
2023-01-18,1.73,11.01,43310000.0,11.485
2023-01-17,1.73,11.41,48900000.0,11.32
2023-01-13,1.73,11.8,41630000.0,11.44
2023-01-12,1.73,11.81,40130000.0,11.49
2023-01-11,1.73,11.51,42550000.0,11.35
2023-01-10,1.73,11.24,44320000.0,11.1
2023-01-09,1.73,10.76,42870000.0,10.63
2023-01-06,1.73,10.37,70950000.0,10.06
2023-01-05,1.73,10.86,37260000.0,10.39
2023-01-04,1.73,10.63,63720000.0,9.97
2023-01-03,1.73,9.63,54100000.0,10.21
2022-12-30,1.73,9.75,40860000.0,9.83
2022-12-29,1.73,9.99,49380000.0,9.92
2022-12-28,1.73,9.8,42230000.0,10.01
2022-12-27,1.73,10.06,54170000.0,10.53
2022-12-23,1.73,10.97,33670000.0,11.22
2022-12-22,1.73,11.29,32470000.0,11.45
2022-12-21,1.73,11.61,34240000.0,11.07
2022-12-20,1.73,11.09,44770000.0,10.67
2022-12-19,1.73,11.06,40560000.0,11.655
2022-12-16,1.73,11.6,46480000.0,12.13
2022-12-15,1.73,11.88,41620000.0,12.33
2022-12-14,1.73,12.1,33250000.0,12.45
2022-12-13,1.73,12.31,52080000.0,13.11
2022-12-12,1.73,12.49,35210000.0,12.3
2022-12-09,1.73,12.63,44100000.0,13.17
2022-12-08,1.73,13.41,52380000.0,13.0
2022-12-07,1.73,12.58,52840000.0,12.42
2022-12-06,1.73,13.24,62750000.0,13.0
2022-12-05,1.73,12.8,94820000.0,13.99
2022-12-02,1.73,13.13,106290000.0,12.06
2022-12-01,1.73,12.09,59580000.0,12.35
2022-11-30,1.73,12.78,173180000.0,11.34
2022-11-29,1.73,10.5,48290000.0,10.65
2022-11-28,1.73,10.12,39200000.0,10.05
2022-11-25,1.73,10.17,23490000.0,10.26
2022-11-23,1.73,10.56,49400000.0,10.31
2022-11-22,1.73,10.01,36100000.0,9.87
2022-11-21,1.73,10.02,53070000.0,10.22
2022-11-18,1.73,10.47,49320000.0,10.65
2022-11-17,1.73,10.67,62560000.0,10.25
2022-11-16,1.73,10.53,49620000.0,11.17
2022-11-15,1.73,11.51,63240000.0,11.905
2022-11-14,1.73,11.17,62010000.0,11.86
2022-11-11,1.73,11.56,100640000.0,10.79
2022-11-10,1.73,10.34,84030000.0,10.3
2022-11-09,1.73,9.25,81210000.0,10.0
2022-11-08,1.73,10.56,61730000.0,10.68
2022-11-07,1.73,10.98,84140000.0,12.23
2022-11-04,1.73,11.68,125410000.0,11.0
2022-11-03,1.73,9.94,64660000.0,9.19
2022-11-02,1.73,9.49,76030000.0,9.6
2022-11-01,1.73,9.71,56230000.0,10.33
2022-10-31,1.73,9.67,46880000.0,9.51
2022-10-28,1.73,9.69,74420000.0,9.5
2022-10-27,1.73,9.98,64010000.00000001,10.53
2022-10-26,1.73,10.81,79280000.0,10.44
2022-10-25,1.73,10.63,98190000.0,9.81
2022-10-24,1.73,9.45,166520000.0,10.01
2022-10-21,1.73,11.21,42500000.0,10.67
2022-10-20,1.73,10.97,47110000.0,11.03
2022-10-19,1.73,10.92,99010000.0,11.8
2022-10-18,1.73,12.21,58190000.0,13.08
2022-10-17,1.73,12.21,51100000.0,12.19
2022-10-14,1.73,11.75,60040000.0,12.99
2022-10-13,1.73,12.78,53450000.0,12.35
2022-10-12,1.73,12.88,50000000.0,12.93
2022-10-11,1.73,12.83,51760000.0,13.13
2022-10-10,1.73,13.28,48730000.0,13.66
2022-10-07,1.73,13.76,53270000.0,14.29
2022-10-06,1.73,14.77,67740000.0,16.0
2022-10-05,1.73,16.04,39740000.0,16.5
2022-10-04,1.73,16.73,45090000.0,16.17
2022-10-03,1.73,15.49,38420000.0,15.85
2022-09-30,1.73,15.77,39340000.0,15.21
2022-09-29,1.73,15.58,51670000.0,16.83
2022-09-28,1.73,17.33,37300000.0,16.8
2022-09-27,1.73,17.19,40680000.0,18.18
2022-09-26,1.73,17.62,42020000.0,17.77
2022-09-23,1.73,17.64,39480000.0,18.0
2022-09-22,1.73,18.35,36820000.0,18.51
2022-09-21,1.73,18.3,64550000.0,20.12
2022-09-20,1.73,20.41,29290000.0,20.7
2022-09-19,1.73,20.9,36240000.0,19.75
2022-09-16,1.73,20.15,65780000.0,21.1
2022-09-15,1.73,21.51,43790000.0,21.51
2022-09-14,1.73,21.94,47210000.0,21.47
2022-09-13,1.73,21.97,77970000.0,20.95
2022-09-12,1.73,21.75,86990000.0,20.1
2022-09-09,1.73,19.16,55030000.0,18.4
