date,open,close,volume,beta
2024-04-09,190.54,189.31,2790000.0,0.62
2024-04-08,189.24,189.82,2680000.0,0.62
2024-04-05,188.59,189.14,2009999.9999999998,0.62
2024-04-04,192.0,187.94,2980000.0,0.62
2024-04-03,188.6,190.9,2830000.0,0.62
2024-04-02,189.14,188.88,2690000.0,0.62
2024-04-01,190.0,189.83,2360000.0,0.62
2024-03-28,190.94,190.96,3740000.0,0.62
2024-03-27,189.6,190.8,3690000.0,0.62
2024-03-26,189.02,188.5,4230000.0,0.62
2024-03-25,190.26,188.79,3720000.0,0.62
2024-03-22,192.0,190.84,3990000.0,0.62
2024-03-21,193.0,191.9,6010000.0,0.62
2024-03-20,192.87,193.96,3240000.0,0.62
2024-03-19,191.49,193.34,5320000.0,0.62
2024-03-18,191.7,191.69,5410000.0,0.62
2024-03-15,191.99,191.07,8830000.0,0.62
2024-03-14,196.95,193.43,4110000.0000000005,0.62
2024-03-13,197.55,196.7,3990000.0,0.62
2024-03-12,192.46,197.78,5880000.0,0.62
2024-03-11,195.09,191.73,4730000.0,0.62
2024-03-08,196.06,195.95,3940000.0,0.62
2024-03-07,197.58,196.54,4600000.0,0.62
2024-03-06,193.5,196.16,6950000.0,0.62
2024-03-05,192.0,191.95,5650000.0,0.62
2024-03-04,187.76,193.06,7940000.0,0.62
2024-03-01,185.49,188.2,4019999.9999999995,0.62
2024-02-29,186.15,185.03,6460000.0,0.62
2024-02-28,184.63,185.3,3220000.0,0.62
2024-02-27,184.16,184.87,3640000.0,0.62
2024-02-26,185.6,184.13,4620000.0,0.62
2024-02-23,184.9,185.72,3430000.0,0.62
2024-02-22,182.45,184.21,5080000.0,0.62
2024-02-21,182.56,179.7,4730000.0,0.62
2024-02-20,187.64,183.44,4250000.0,0.62
2024-02-16,186.63,187.64,4840000.0,0.62
2024-02-15,183.62,186.87,4710000.0,0.62
2024-02-14,185.0,183.57,3170000.0,0.62
2024-02-13,184.28,183.7,4290000.0,0.62
2024-02-12,185.9,186.16,4720000.0,0.62
2024-02-09,184.44,186.34,5060000.0,0.62
2024-02-08,182.63,184.36,5160000.0,0.62
2024-02-07,183.34,183.74,4840000.0,0.62
2024-02-06,183.55,183.41,3340000.0,0.62
2024-02-05,185.51,183.42,4380000.0,0.62
2024-02-02,187.1,185.79,4059999.9999999995,0.62
2024-02-01,183.63,186.9,4670000.0,0.62
2024-01-31,187.05,183.66,8880000.0,0.62
2024-01-30,187.71,187.87,4580000.0,0.62
2024-01-29,187.46,187.14,6110000.0,0.62
2024-01-26,191.31,187.42,9900000.0,0.62
2024-01-25,184.96,190.43,29600000.0,0.62
2024-01-24,174.76,173.93,9100000.0,0.62
2024-01-23,172.9,173.94,3980000.0,0.62
2024-01-22,172.82,172.83,4930000.0,0.62
2024-01-19,170.59,171.48,6930000.0,0.62
2024-01-18,166.49,166.84,3780000.0,0.62
2024-01-17,166.79,166.08,4290000.0,0.62
2024-01-16,165.8,166.96,4870000.0,0.62
2024-01-12,162.97,165.8,4960000.0,0.62
2024-01-11,161.02,162.16,3780000.0,0.62
2024-01-10,160.28,161.23,2970000.0,0.62
2024-01-09,160.0,160.08,2620000.0,0.62
2024-01-08,158.69,161.14,3320000.0,0.62
2024-01-05,159.91,159.16,4200000.0,0.62
2024-01-04,160.22,160.86,3210000.0,0.62
2024-01-03,161.0,160.1,4090000.0,0.62
2024-01-02,162.83,161.5,3830000.0,0.62
2023-12-29,163.75,163.55,2530000.0,0.62
2023-12-28,163.96,163.75,2069999.9999999998,0.62
2023-12-27,163.14,163.46,3230000.0,0.62
2023-12-26,162.23,163.21,1770000.0,0.62
2023-12-22,161.1,162.14,2440000.0,0.62
2023-12-21,160.59,160.78,2980000.0,0.62
2023-12-20,161.29,160.05,4870000.0,0.62
2023-12-19,161.8,161.56,3770000.0,0.62
2023-12-18,162.23,162.74,3680000.0,0.62
2023-12-15,162.3,162.23,11020000.0,0.62
2023-12-14,162.93,162.91,6130000.0,0.62
2023-12-13,164.37,163.62,4990000.0,0.62
2023-12-12,163.27,164.71,5290000.0,0.62
2023-12-11,162.68,163.51,6080000.0,0.62
2023-12-08,160.0,161.96,4560000.0,0.62
2023-12-07,161.0,160.22,3670000.0,0.62
2023-12-06,161.59,160.28,3560000.0,0.62
2023-12-05,160.76,161.39,4560000.0,0.62
2023-12-04,160.29,161.1,5780000.0,0.62
2023-12-01,158.41,160.55,4870000.0,0.62
2023-11-30,156.95,158.56,6740000.0,0.62
2023-11-29,156.15,156.41,3570000.0,0.62
2023-11-28,155.44,155.65,2670000.0,0.62
2023-11-27,154.99,155.57,4050000.0,0.62
2023-11-24,155.13,155.18,1800000.0,0.62
2023-11-22,154.5,155.13,3050000.0,0.62
2023-11-21,154.6,153.91,2860000.0,0.62
2023-11-20,152.51,154.35,3660000.0,0.62
2023-11-17,153.29,152.89,4430000.0,0.62
2023-11-16,153.0,153.06,3520000.0,0.62
2023-11-15,150.4,152.58,4630000.0,0.62
2023-11-14,149.45,150.41,4320000.0,0.62
2023-11-13,148.46,148.1,2650000.0,0.62
2023-11-10,147.44,149.02,3180000.0,0.62
2023-11-09,146.55,146.62,3410000.0,0.62
2023-11-08,149.25,148.03,3620000.0,0.62
2023-11-07,149.03,148.83,3550000.0,0.62
2023-11-06,147.89,148.97,4600000.0,0.62
2023-11-03,147.45,147.9,3510000.0,0.62
2023-11-02,145.77,147.01,3900000.0,0.62
2023-11-01,145.0,145.4,4750000.0,0.62
2023-10-31,143.0,144.64,6590000.0,0.62
2023-10-30,143.19,142.63,4200000.0,0.62
2023-10-27,143.62,142.52,5470000.0,0.62
2023-10-26,142.2,143.76,11130000.0,0.62
2023-10-25,137.5,137.08,6470000.0,0.62
2023-10-24,136.74,137.79,3700000.0,0.62
2023-10-23,136.63,136.38,3460000.0,0.62
2023-10-20,138.15,137.16,4870000.0,0.62
2023-10-19,138.64,138.01,5310000.0,0.62
2023-10-18,140.0,139.97,3330000.0,0.62
2023-10-17,137.12,140.32,4170000.0,0.62
2023-10-16,139.28,139.21,3360000.0,0.62
2023-10-13,139.77,138.46,4580000.0,0.62
2023-10-12,142.51,141.24,3920000.0,0.62
2023-10-11,142.51,143.23,2510000.0,0.62
2023-10-10,142.6,142.11,3020000.0,0.62
2023-10-09,142.3,142.2,2350000.0,0.62
2023-10-06,141.4,142.03,3510000.0,0.62
2023-10-05,140.9,141.52,3220000.0,0.62
2023-10-04,140.37,141.07,2640000.0,0.62
2023-10-03,140.87,140.39,3280000.0,0.62
2023-10-02,140.04,140.8,3280000.0,0.62
2023-09-29,142.0,140.3,5700000.0,0.62
2023-09-28,142.14,141.58,5780000.0,0.62
2023-09-27,143.67,143.17,4440000.0,0.62
2023-09-26,145.51,143.24,4820000.0,0.62
2023-09-25,146.57,146.48,2690000.0,0.62
2023-09-22,147.41,146.91,2560000.0,0.62
2023-09-21,149.0,147.38,4940000.0,0.62
2023-09-20,148.36,149.83,9640000.0,0.62
2023-09-19,145.0,146.52,3950000.0,0.62
2023-09-18,145.77,145.09,2510000.0,0.62
2023-09-15,147.11,145.99,6230000.0,0.62
2023-09-14,147.38,147.35,2720000.0,0.62
2023-09-13,145.95,146.55,2630000.0,0.62
2023-09-12,147.92,146.3,4460000.0,0.62
2023-09-11,148.57,148.38,3270000.0,0.62
2023-09-08,147.35,147.68,3720000.0,0.62
2023-09-07,148.13,147.52,3330000.0,0.62
2023-09-06,147.66,148.06,2930000.0,0.62
2023-09-05,147.91,148.13,3730000.0,0.62
2023-09-01,147.26,147.94,2730000.0,0.62
2023-08-31,146.94,146.83,3890000.0,0.62
2023-08-30,146.42,146.86,2250000.0,0.62
2023-08-29,146.3,146.45,2780000.0,0.62
2023-08-28,145.41,146.02,3560000.0,0.62
2023-08-25,144.18,145.35,3660000.0,0.62
2023-08-24,143.51,143.55,2900000.0,0.62
2023-08-23,141.72,143.41,2560000.0,0.62
2023-08-22,142.66,141.49,3560000.0,0.62
2023-08-21,141.42,142.28,2940000.0,0.62
2023-08-18,140.0,141.41,3920000.0,0.62
2023-08-17,141.01,140.66,3740000.0,0.62
2023-08-16,141.7,140.64,3290000.0,0.62
2023-08-15,141.5,141.87,3660000.0,0.62
2023-08-14,143.05,141.91,4230000.0,0.62
2023-08-11,143.12,143.12,2530000.0,0.62
2023-08-10,143.04,143.25,4740000.0,0.62
2023-08-09,144.94,142.49,4070000.0000000005,0.62
2023-08-08,145.7,145.91,4650000.0,0.62
2023-08-07,145.0,146.18,3440000.0,0.62
2023-08-04,145.09,144.24,4220000.0,0.62
2023-08-03,143.78,144.45,3950000.0,0.62
2023-08-02,142.78,144.17,4960000.0,0.62
2023-08-01,144.25,143.33,4800000.0,0.62
2023-07-31,143.81,144.18,6140000.0,0.62
2023-07-28,143.44,143.45,6690000.0,0.62
2023-07-27,142.3,142.97,6330000.0,0.62
2023-07-26,140.44,141.07,4050000.0,0.62
2023-07-25,139.42,140.33,3770000.0,0.62
2023-07-24,139.35,139.54,3480000.0,0.62
2023-07-21,138.21,138.94,5860000.0,0.62
2023-07-20,137.19,138.38,10900000.0,0.62
2023-07-19,135.53,135.48,5520000.0,0.62
2023-07-18,134.71,135.36,3850000.0,0.62
2023-07-17,133.26,134.24,3170000.0,0.62
2023-07-14,133.91,133.4,2860000.0,0.62
2023-07-13,133.51,133.92,3220000.0,0.62
2023-07-12,135.07,132.84,3730000.0,0.62
2023-07-11,133.66,134.44,2930000.0,0.62
2023-07-10,131.76,132.9,2370000.0,0.62
2023-07-07,131.78,132.08,2980000.0,0.62
2023-07-06,133.24,132.16,3510000.0,0.62
2023-07-05,133.32,134.24,2960000.0,0.62
2023-07-03,133.42,133.67,1480000.0,0.62
2023-06-30,134.69,133.81,4240000.0,0.62
2023-06-29,131.75,134.06,3640000.0,0.62
2023-06-28,132.06,131.76,2750000.0,0.62
2023-06-27,131.3,132.34,3220000.0,0.62
2023-06-26,129.39,131.34,4850000.0,0.62
2023-06-23,130.4,129.43,11320000.0,0.62
2023-06-22,131.68,131.17,6010000.0,0.62
2023-06-21,135.11,133.69,5500000.0,0.62
2023-06-20,136.36,135.96,4270000.0,0.62
2023-06-16,139.23,137.48,7470000.0,0.62
2023-06-15,137.27,138.4,3810000.0,0.62
2023-06-14,137.8,137.2,4510000.0,0.62
2023-06-13,136.51,137.6,3930000.0,0.62
2023-06-12,136.0,136.42,4500000.0,0.62
2023-06-09,134.36,135.3,3980000.0,0.62
2023-06-08,134.69,134.41,4130000.0,0.62
2023-06-07,132.5,134.38,5770000.0,0.62
2023-06-06,132.43,132.69,3300000.0,0.62
2023-06-05,133.12,132.64,4570000.0,0.62
2023-06-02,130.38,132.42,5380000.0,0.62
2023-06-01,128.44,129.82,4139999.9999999995,0.62
2023-05-31,128.51,128.59,11590000.0,0.62
2023-05-30,129.56,129.48,3740000.0,0.62
2023-05-26,127.06,128.89,5610000.0,0.62
2023-05-25,125.61,126.76,4099999.9999999995,0.62
2023-05-24,127.82,125.68,3920000.0,0.62
2023-05-23,127.24,128.18,4590000.0,0.62
2023-05-22,127.5,127.5,2810000.0,0.62
2023-05-19,126.79,127.26,4310000.0,0.62
2023-05-18,125.3,126.15,3800000.0,0.62
2023-05-17,123.94,125.71,4520000.0,0.62
2023-05-16,123.35,123.46,2750000.0,0.62
2023-05-15,123.0,123.36,2920000.0,0.62
2023-05-12,121.41,122.84,4560000.0,0.62
2023-05-11,122.02,120.9,3450000.0,0.62
2023-05-10,121.99,122.02,4190000.0000000005,0.62
2023-05-09,121.9,121.17,4540000.0,0.62
2023-05-08,123.76,123.4,3660000.0,0.62
2023-05-05,123.11,123.65,4970000.0,0.62
2023-05-04,123.03,122.57,4470000.0,0.62
2023-05-03,125.46,123.45,4550000.0,0.62
2023-05-02,126.3,125.16,4450000.0,0.62
2023-05-01,126.35,126.09,2720000.0,0.62
2023-04-28,126.58,126.41,5060000.0,0.62
2023-04-27,126.37,126.97,3200000.0,0.62
2023-04-26,125.81,125.85,4070000.0000000005,0.62
2023-04-25,124.9,125.89,4280000.0,0.62
2023-04-24,125.55,125.4,4040000.0,0.62
2023-04-21,126.0,125.73,6730000.0,0.62
2023-04-20,130.15,126.36,9750000.0,0.62
2023-04-19,126.5,126.32,7010000.0,0.62
2023-04-18,128.14,127.78,3190000.0,0.62
2023-04-17,128.3,127.82,3660000.0,0.62
2023-04-14,128.46,128.14,4179999.9999999995,0.62
2023-04-13,128.01,127.9,5620000.0,0.62
2023-04-12,130.4,128.54,3960000.0,0.62
2023-04-11,130.58,130.42,3130000.0,0.62
2023-04-10,129.83,131.03,2610000.0,0.62
2023-04-06,132.16,130.5,3050000.0,0.62
2023-04-05,131.37,132.14,2900000.0,0.62
2023-04-04,131.99,131.6,3380000.0,0.62
2023-04-03,130.97,132.06,3840000.0,0.62
2023-03-31,129.47,131.09,4520000.0,0.62
2023-03-30,130.16,129.22,3560000.0,0.62
2023-03-29,130.12,129.71,3280000.0,0.62
2023-03-28,129.18,129.34,2890000.0,0.62
2023-03-27,126.47,129.31,6520000.0,0.62
2023-03-24,123.36,125.29,3810000.0,0.62
2023-03-23,123.81,123.37,4650000.0,0.62
2023-03-22,127.0,124.05,3550000.0,0.62
2023-03-21,126.9,126.57,3860000.0,0.62
2023-03-20,124.31,125.94,4590000.0,0.62
2023-03-17,124.08,123.69,37400000.0,0.62
2023-03-16,122.96,124.7,6440000.0,0.62
2023-03-15,122.99,123.28,5990000.0,0.62
2023-03-14,126.49,124.65,8109999.999999999,0.62
2023-03-13,125.15,125.58,8189999.999999999,0.62
2023-03-10,126.12,125.45,5990000.0,0.62
2023-03-09,128.3,126.16,5480000.0,0.62
2023-03-08,128.48,128.05,2780000.0,0.62
2023-03-07,130.28,128.25,3530000.0,0.62
2023-03-06,129.64,130.19,2980000.0,0.62
2023-03-03,129.35,129.64,2860000.0,0.62
2023-03-02,128.39,128.93,3340000.0,0.62
2023-03-01,128.9,128.19,3760000.0,0.62
2023-02-28,130.55,129.3,5140000.0,0.62
2023-02-27,131.42,130.49,2760000.0,0.62
2023-02-24,129.62,130.57,3020000.0,0.62
2023-02-23,131.5,130.79,3730000.0,0.62
2023-02-22,131.9,130.97,3200000.0,0.62
2023-02-21,134.0,131.71,4260000.0,0.62
2023-02-17,134.5,135.02,3470000.0,0.62
2023-02-16,135.57,135.0,2970000.0,0.62
2023-02-15,135.2,136.4,2510000.0,0.62
2023-02-14,137.05,136.01,3200000.0,0.62
2023-02-13,136.0,137.35,4400000.0,0.62
2023-02-10,133.78,135.6,5050000.0,0.62
2023-02-09,134.99,133.75,3920000.0,0.62
2023-02-08,135.71,135.98,4590000.0,0.62
2023-02-07,135.67,135.84,3740000.0,0.62
2023-02-06,135.83,136.18,4840000.0,0.62
2023-02-03,136.35,136.94,3760000.0,0.62
2023-02-02,135.96,136.39,6110000.0,0.62
2023-02-01,134.49,135.09,5430000.0,0.62
2023-01-31,135.5,134.73,7210000.0,0.62
2023-01-30,134.32,135.3,5380000.0,0.62
2023-01-27,134.44,134.39,8140000.000000001,0.62
2023-01-26,137.53,134.45,17550000.0,0.62
2023-01-25,140.47,140.76,7350000.0,0.62
2023-01-24,141.25,141.49,4410000.0,0.62
2023-01-23,141.4,141.86,5900000.0,0.62
2023-01-20,141.67,141.2,7150000.0,0.62
2023-01-19,140.0,140.62,4830000.0,0.62
2023-01-18,144.4,140.41,6450000.0,0.62
2023-01-17,146.42,145.19,2990000.0,0.62
2023-01-13,144.06,145.89,2460000.0,0.62
2023-01-12,144.88,145.55,2720000.0,0.62
2023-01-11,145.0,145.26,3270000.0,0.62
2023-01-10,143.61,144.8,2150000.0,0.62
2023-01-09,144.08,143.55,3990000.0,0.62
2023-01-06,142.38,143.7,3570000.0,0.62
2023-01-05,142.44,141.11,2870000.0,0.62
2023-01-04,142.07,142.6,3870000.0,0.62
2023-01-03,141.1,141.55,3340000.0,0.62
2022-12-30,140.54,140.89,2860000.0,0.62
2022-12-29,140.58,141.06,2340000.0,0.62
2022-12-28,142.4,140.02,2540000.0,0.62
2022-12-27,141.73,142.42,2740000.0,0.62
2022-12-23,140.59,141.65,2089999.9999999998,0.62
2022-12-22,140.95,140.88,3340000.0,0.62
2022-12-21,141.84,142.14,3790000.0,0.62
2022-12-20,138.84,141.28,5160000.0,0.62
2022-12-19,140.16,138.87,5280000.0,0.62
2022-12-16,141.25,140.16,9830000.0,0.62
2022-12-15,148.52,142.36,6690000.0,0.62
2022-12-14,150.47,149.86,4210000.0,0.62
2022-12-13,150.37,150.57,8810000.0,0.62
2022-12-12,147.82,149.21,4030000.0000000005,0.62
2022-12-09,147.4,147.05,3050000.0,0.62
2022-12-08,147.9,147.78,2670000.0,0.62
2022-12-07,147.33,147.27,3970000.0,0.62
2022-12-06,147.3,147.5,2850000.0,0.62
2022-12-05,147.94,147.41,2780000.0,0.62
2022-12-02,148.13,148.67,2900000.0,0.62
2022-12-01,149.98,149.16,4500000.0,0.62
2022-11-30,146.19,148.9,6380000.0,0.62
2022-11-29,145.91,146.49,2750000.0,0.62
2022-11-28,147.98,146.18,3540000.0,0.62
2022-11-25,148.27,148.37,2080000.0,0.62
2022-11-23,149.1,148.75,3660000.0,0.62
2022-11-22,147.6,149.1,7060000.0,0.62
2022-11-21,147.55,146.68,3480000.0,0.62
2022-11-18,146.56,147.64,4660000.0,0.62
2022-11-17,143.41,146.09,3960000.0,0.62
2022-11-16,144.13,144.52,3450000.0,0.62
2022-11-15,144.08,144.34,4730000.0,0.62
2022-11-14,142.63,144.2,5250000.0,0.62
2022-11-11,141.5,143.17,5870000.0,0.62
2022-11-10,140.26,141.23,5390000.0,0.62
2022-11-09,137.95,137.39,4720000.0,0.62
2022-11-08,139.0,140.04,5040000.0,0.62
2022-11-07,136.64,138.34,4040000.0,0.62
2022-11-04,135.65,136.96,4179999.9999999995,0.62
2022-11-03,136.42,134.47,4440000.0,0.62
2022-11-02,137.75,136.83,5370000.0,0.62
2022-11-01,138.25,138.2,3590000.0,0.62
2022-10-31,138.06,138.29,4920000.0,0.62
2022-10-28,135.56,138.51,5970000.0,0.62
2022-10-27,135.55,134.77,3990000.0,0.62
2022-10-26,133.72,135.01,5140000.0,0.62
2022-10-25,132.0,132.93,5960000.0,0.62
2022-10-24,130.9,132.69,5610000.0,0.62
2022-10-21,128.39,129.9,7200000.0,0.62
2022-10-20,126.25,128.3,13620000.0,0.62
2022-10-19,122.36,122.51,5910000.0,0.62
2022-10-18,123.0,122.94,5120000.0,0.62
2022-10-17,121.8,121.52,5460000.0,0.62
2022-10-14,121.8,120.04,3760000.0,0.62
2022-10-13,116.1,121.79,5840000.0,0.62
2022-10-12,118.0,117.57,3340000.0,0.62
2022-10-11,117.46,117.8,4040000.0,0.62
2022-10-10,119.79,117.75,5990000.0,0.62
2022-10-07,121.5,118.82,4500000.0,0.62
2022-10-06,124.88,122.23,5070000.0,0.62
2022-10-05,124.71,125.74,3210000.0,0.62
2022-10-04,122.8,125.5,4570000.0,0.62
2022-10-03,120.16,121.51,4260000.0,0.62
2022-09-30,121.66,118.81,5350000.0,0.62
2022-09-29,121.85,121.63,3820000.0,0.62
2022-09-28,121.65,122.76,5000000.0,0.62
2022-09-27,122.6,121.74,4120000.0,0.62
2022-09-26,122.3,122.01,3990000.0,0.62
2022-09-23,124.53,122.71,5200000.0,0.62
2022-09-22,124.76,125.31,4050000.0,0.62
2022-09-21,126.89,124.93,3390000.0,0.62
2022-09-20,126.9,126.3,2840000.0,0.62
2022-09-19,126.49,127.73,3980000.0,0.62
2022-09-16,124.36,127.27,9840000.0,0.62
2022-09-15,127.39,125.49,5140000.0,0.62
2022-09-14,127.5,127.69,3820000.0,0.62
2022-09-13,129.14,127.25,4570000.0,0.62
2022-09-12,130.33,130.66,3740000.0,0.62
2022-09-09,128.9,129.19,3290000.0,0.62
2022-09-08,127.2,128.47,2960000.0,0.62
2022-09-07,126.69,127.71,2400000.0,0.62
2022-09-06,127.8,126.72,3350000.0,0.62
2022-09-02,130.3,127.79,3040000.0,0.62
2022-09-01,128.4,129.66,3400000.0,0.62
2022-08-31,129.92,128.45,3490000.0,0.62
2022-08-30,130.56,129.58,2410000.0,0.62
2022-08-29,129.99,130.31,2780000.0,0.62
2022-08-26,134.1,130.38,4190000.0000000005,0.62
2022-08-25,133.65,133.98,2710000.0,0.62
2022-08-24,134.89,133.23,2860000.0,0.62
2022-08-23,135.37,134.74,4139999.9999999995,0.62
2022-08-22,137.65,135.55,3090000.0,0.62
2022-08-19,138.75,138.37,3160000.0,0.62
2022-08-18,137.79,139.07,3180000.0,0.62
2022-08-17,136.46,137.79,3670000.0,0.62
2022-08-16,134.6,136.56,4310000.0,0.62
2022-08-15,132.96,134.93,2790000.0,0.62
2022-08-12,132.62,134.01,2770000.0,0.62
2022-08-11,132.36,132.54,3500000.0,0.62
2022-08-10,130.75,131.5,3660000.0,0.62
2022-08-09,129.92,129.47,3500000.0,0.62
2022-08-08,133.1,132.61,3830000.0,0.62
2022-08-05,131.25,132.48,2590000.0,0.62
2022-08-04,132.15,131.64,3180000.0,0.62
2022-08-03,131.82,132.34,3090000.0,0.62
2022-08-02,132.2,131.81,4400000.0,0.62
2022-08-01,130.75,132.04,4139999.9999999995,0.62
2022-07-29,129.52,130.79,5790000.0,0.62
2022-07-28,128.75,129.22,3910000.0,0.62
2022-07-27,127.97,129.12,4179999.9999999995,0.62
2022-07-26,128.26,128.08,3650000.0,0.62
2022-07-25,128.44,128.54,4700000.0,0.62
2022-07-22,127.03,128.25,6470000.0,0.62
2022-07-21,128.75,127.15,11980000.0,0.62
2022-07-20,130.7,129.18,9880000.0,0.62
2022-07-19,131.58,130.88,29690000.0,0.62
2022-07-18,140.15,138.13,8230000.0,0.62
2022-07-15,140.68,139.92,4520000.0,0.62
2022-07-14,135.6,139.06,5300000.0,0.62
2022-07-13,137.18,137.18,4120000.0,0.62
2022-07-12,140.84,139.18,3240000.0,0.62
2022-07-11,140.62,141.0,3910000.0,0.62
2022-07-08,140.76,140.47,2820000.0,0.62
2022-07-07,138.91,140.83,3900000.0,0.62
2022-07-06,138.0,138.08,3240000.0,0.62
2022-07-05,139.97,137.62,6270000.0,0.62
2022-07-01,141.0,141.12,4010000.0,0.62
2022-06-30,139.58,141.19,4880000.0,0.62
2022-06-29,142.74,140.71,4160000.0,0.62
2022-06-28,142.92,141.86,4070000.0000000005,0.62
2022-06-27,142.26,142.8,3940000.0,0.62
2022-06-24,139.2,142.06,11490000.0,0.62
2022-06-23,137.14,138.44,4550000.0,0.62
2022-06-22,136.1,137.08,3790000.0,0.62
2022-06-21,135.9,137.85,4090000.0,0.62
2022-06-17,135.99,135.02,12970000.0,0.62
2022-06-16,135.3,135.67,5390000.0,0.62
2022-06-15,136.01,137.06,4610000.0,0.62
2022-06-14,135.0,135.72,4610000.0,0.62
2022-06-13,133.97,135.11,6490000.0,0.62
2022-06-10,137.8,136.19,4660000.0,0.62
2022-06-09,140.15,137.96,3590000.0,0.62
2022-06-08,142.07,140.83,3010000.0,0.62
2022-06-07,142.6,142.78,2890000.0,0.62
2022-06-06,142.98,142.88,4770000.0,0.62
2022-06-03,140.26,141.18,4350000.0,0.62
2022-06-02,139.45,140.15,3730000.0,0.62
2022-06-01,139.67,139.43,3800000.0,0.62
2022-05-31,138.2,138.84,7980000.0,0.62
2022-05-27,137.39,139.27,4610000.0,0.62
2022-05-26,135.0,136.89,3930000.0,0.62
2022-05-25,132.86,134.39,3300000.0,0.62
2022-05-24,130.57,133.8,4190000.0000000005,0.62
2022-05-23,129.5,131.17,3590000.0,0.62
2022-05-20,130.18,128.48,6910000.0,0.62
2022-05-19,132.0,129.66,5820000.0,0.62
2022-05-18,137.1,132.94,6000000.0,0.62
2022-05-17,137.19,138.37,4370000.0,0.62
2022-05-16,133.1,135.03,4250000.0,0.62
2022-05-13,133.0,133.6,4200000.0,0.62
2022-05-12,131.27,132.9,5380000.0,0.62
2022-05-11,129.86,130.75,5300000.0,0.62
2022-05-10,135.0,129.13,8640000.0,0.62
2022-05-09,134.41,134.44,7650000.0,0.62
2022-05-06,135.47,137.67,7310000.0,0.62
2022-05-05,136.46,135.92,5960000.0,0.62
2022-05-04,132.87,137.4,5930000.0,0.62
2022-05-03,133.0,132.52,3690000.0,0.62
2022-05-02,133.0,133.04,4210000.0,0.62
2022-04-29,135.13,132.21,5080000.0,0.62
2022-04-28,136.85,135.74,4480000.0,0.62
2022-04-27,135.78,135.06,4370000.0,0.62
2022-04-26,139.0,136.19,4960000.0,0.62
2022-04-25,137.59,139.1,5750000.0,0.62
2022-04-22,139.7,138.25,6510000.0,0.62
2022-04-21,138.23,139.85,9920000.0,0.62
2022-04-20,135.0,138.32,17860000.0,0.62
2022-04-19,126.08,129.15,7970000.0,0.62
2022-04-18,126.6,126.17,4880000.0,0.62
2022-04-14,128.93,126.56,6380000.0,0.62
2022-04-13,125.64,126.14,3060000.0,0.62
2022-04-12,126.42,125.98,2690000.0,0.62
2022-04-11,127.95,126.37,3200000.0,0.62
2022-04-08,128.01,127.73,3140000.0,0.62
2022-04-07,128.87,128.55,3540000.0,0.62
2022-04-06,127.78,129.39,3960000.0,0.62
2022-04-05,129.85,128.89,3110000.0,0.62
2022-04-04,130.26,130.27,2810000.0,0.62
2022-04-01,129.66,130.15,4010000.0,0.62
2022-03-31,130.72,130.02,4270000.0,0.62
2022-03-30,132.01,132.13,2620000.0,0.62
2022-03-29,132.04,131.94,5790000.0,0.62
2022-03-28,130.82,131.47,2480000.0,0.62
2022-03-25,129.5,131.35,3530000.0,0.62
2022-03-24,128.33,129.25,2970000.0,0.62
2022-03-23,129.08,128.3,2920000.0,0.62
2022-03-22,128.5,129.06,2690000.0,0.62
2022-03-21,129.0,128.1,3380000.0,0.62
2022-03-18,127.38,128.76,7470000.0,0.62
2022-03-17,127.1,127.96,3670000.0,0.62
2022-03-16,126.5,127.04,4290000.0,0.62
2022-03-15,124.0,125.64,4019999.9999999995,0.62
2022-03-14,124.45,123.94,3290000.0,0.62
2022-03-11,125.0,123.96,4120000.0,0.62
2022-03-10,125.75,124.35,5330000.0,0.62
2022-03-09,127.41,126.22,4400000.0,0.62
2022-03-08,126.62,125.68,4890000.0,0.62
2022-03-07,126.47,126.07,5050000.0,0.62
2022-03-04,124.4,126.62,4400000.0,0.62
2022-03-03,124.96,125.93,5210000.0,0.62
2022-03-02,122.59,123.86,4890000.0,0.62
2022-03-01,122.67,121.35,4870000.0,0.62
2022-02-28,122.21,122.51,6760000.0,0.62
2022-02-25,122.05,124.18,4460000.0,0.62
2022-02-24,120.0,121.97,6560000.0,0.62
2022-02-23,124.38,122.07,4090000.0,0.62
2022-02-22,124.2,123.92,5350000.0,0.62
2022-02-18,124.94,124.35,4610000.0,0.62
2022-02-17,128.05,124.97,6800000.0,0.62
2022-02-16,129.45,129.18,4880000.0,0.62
2022-02-15,130.64,129.94,4400000.0,0.62
2022-02-14,132.59,130.15,5350000.0,0.62
2022-02-11,133.9,132.69,4179999.9999999995,0.62
2022-02-10,135.47,133.52,5980000.0,0.62
2022-02-09,137.84,137.79,5390000.0,0.62
2022-02-08,137.23,137.02,4179999.9999999995,0.62
2022-02-07,137.45,137.24,3760000.0,0.62
2022-02-04,137.86,137.15,4139999.9999999995,0.62
2022-02-03,137.0,137.78,6100000.0,0.62
2022-02-02,135.7,137.25,5360000.0,0.62
2022-02-01,133.76,135.53,6210000.0,0.62
2022-01-31,134.09,133.57,5860000.0,0.62
2022-01-28,133.19,134.5,5470000.0,0.62
2022-01-27,133.66,132.52,5500000.0,0.62
2022-01-26,136.47,134.26,8340000.0,0.62
2022-01-25,129.14,136.1,19720000.0,0.62
2022-01-24,127.99,128.82,13780000.0,0.62
2022-01-21,131.65,129.35,5910000.0,0.62
